approx,exact,n,residual,abs_error,sqr_error
0.0004760625532392739,0.0010111822248785984,8672,0.0005351196716393245,0.0005351196716393245,2.8635306297537846e-07
0.0005538020707506602,0.0013427005099869282,8673,0.000788898439236268,0.000788898439236268,6.223607474294196e-07
0.0,6.371206323202186e-17,8674,6.371206323202186e-17,6.371206323202186e-17,4.059227001281152e-33
0.0,7.814033829518858e-17,8675,7.814033829518858e-17,7.814033829518858e-17,6.105912468886515e-33
0.0001696932698442054,0.0003936523773438408,8676,0.0002239591074996354,0.0002239591074996354,5.015768183203324e-08
9.89375850197359e-05,0.0001515169378135194,8677,5.25793527937835e-05,5.25793527937835e-05,2.7645883402131486e-09
0.00010223714810136227,0.00025578462590231387,8678,0.0001535474778009516,0.0001535474778009516,2.3576827939033726e-08
0.00022222004544740053,0.0007039786392137503,8679,0.0004817585937663497,0.0004817585937663497,2.3209134266773077e-07
0.0004163069955413764,0.0011578977498915058,8680,0.0007415907543501294,0.0007415907543501294,5.49956846937594e-07
0.0003984780568909477,0.00109464938037006,8681,0.0006961713234791122,0.0006961713234791122,4.846545116346586e-07
3.4475144884366614e-05,0.00026309985695614904,8682,0.00022862471207178242,0.00022862471207178242,5.226925896990542e-08
6.019291940055653e-05,0.00013976254234346398,8683,7.956962294290745e-05,7.956962294290745e-05,6.331324895276463e-09
6.019291940055653e-05,0.00013976254234346187,8684,7.956962294290533e-05,7.956962294290533e-05,6.331324895276127e-09
0.0011893987911764821,0.0012739642332006563,8685,8.45654420241742e-05,8.45654420241742e-05,7.151313984743967e-09
0.0006860350961146414,0.0013097896586947762,8686,0.0006237545625801348,0.0006237545625801348,3.8906975433953536e-07
4.5911567812900046e-05,9.971849488341536e-05,8687,5.380692707051531e-05,5.380692707051531e-05,2.8951854007717533e-09
0.00017121254495244774,0.0003286639070439616,8688,0.00015745136209151388,0.00015745136209151388,2.4790931424473017e-08
0.0002647115251250617,0.00053302677905982,8689,0.00026831525393475835,0.00026831525393475835,7.199307549407385e-08
0.0007394893982367504,0.0010463916672257855,8690,0.0003069022689890351,0.0003069022689890351,9.418900271061806e-08
0.0003600673796243739,0.0006527227162526619,8691,0.00029265533662828797,0.00029265533662828797,8.564714605701655e-08
7.853672055733066e-06,5.5333389286311195e-05,8692,4.747971723057813e-05,4.747971723057813e-05,2.2543235482956576e-09
0.0006549855157055271,0.0015043882094254214,8693,0.0008494026937198943,0.0008494026937198943,7.214849360986126e-07
3.0481454999751396e-05,6.183546455642876e-18,8694,-3.0481454999745212e-05,3.0481454999745212e-05,9.291190989014924e-10
1.5414643159803768e-05,4.568441038124214e-17,8695,-1.5414643159758082e-05,1.5414643159758082e-05,2.376112237426766e-10
0.00017215778866610948,0.0004250911256014923,8696,0.0002529333369353828,0.0002529333369353828,6.397527293326789e-08
0.00016197610901179583,0.00044466945845298436,8697,0.00028269334944118854,0.00028269334944118854,7.991552981827794e-08
0.0001258174014186127,0.0003244396343254506,8698,0.0001986222329068379,0.0001986222329068379,3.945079140489816e-08
0.0,7.441790485671699e-17,8699,7.441790485671699e-17,7.441790485671699e-17,5.5380245632633824e-33
0.0005300842962095676,0.0008988069019777432,8700,0.00036872260576817557,0.00036872260576817557,1.3595636000447343e-07
0.00011360638175535978,0.00027377069986295817,8701,0.0001601643181075984,0.0001601643181075984,2.565260879487197e-08
0.0001204534461594918,0.00014525507020276824,8702,2.480162404327644e-05,2.480162404327644e-05,6.15120555184028e-10
0.0,6.86650531790791e-17,8703,6.86650531790791e-17,6.86650531790791e-17,4.7148895280857604e-33
0.0,8.595437212470743e-17,8704,8.595437212470743e-17,8.595437212470743e-17,7.388154087352682e-33
0.0006376637361863862,0.0011290303343517109,8705,0.0004913665981653247,0.0004913665981653247,2.4144113379256365e-07
5.966919276793766e-05,0.00014939837189209911,8706,8.972917912416145e-05,8.972917912416145e-05,8.05132558629585e-09
0.0,8.260110563881155e-17,8707,8.260110563881155e-17,8.260110563881155e-17,6.822942652754105e-33
